text,label,source
preparing for race war : the south african bootcamps which are training thousands of white youths via,implicit_hate,implicit_hate
pro-white : the right of whites to a sense of racial consciousness  identity  pride  unity  organization & destiny . no hate #thursdaythoughts,implicit_hate,implicit_hate
race relations in us is managed by a thin veneer of civility and doesn't take much to expose truth . blacks hate your white guts,implicit_hate,implicit_hate
racist black goes on anti-white shooting spree  says his teachers taught him to hate whites via,implicit_hate,implicit_hate
robert spencer in pj media : white house proposes official new race : middle east / north african,implicit_hate,implicit_hate
run your own nations .. your invasion only hurts the ethnic makeup of those distinct european countries .,implicit_hate,implicit_hate
russia is the only white nation in the world . white people the world over should embrace putin . he knows how to pull this .,implicit_hate,implicit_hate
sa white genocide escalates  international jew-controlled media remains in silence | more :,implicit_hate,implicit_hate
shooter in charleston sc is a crazy black man not a white supremacist . i know you democrat race baiters are so disappointed !,implicit_hate,implicit_hate
slavery in america was nothing more than farming . that's why black birthrate was like white birthrate,implicit_hate,implicit_hate
so  open borders ? do you leave your doors unlocked at night ? if so you're a racist . #liberallogic,implicit_hate,implicit_hate
some in the black lives matter movement have shown extreme hatred for whites and have pitched for separate states for blacks .,implicit_hate,implicit_hate
sorry but jews aren't white,implicit_hate,implicit_hate
study : increased ethnic diversity making whites miserable via you ain't in ! #whitegenocide,implicit_hate,implicit_hate
supremacists of any tilt are stupid  black  white or whatever . and yes black supremacists exist  i just have to watch hidden colours to see .,implicit_hate,implicit_hate
sweden  once a proud scandinavian country  has fallen to disgrace . americans  hold on to your heritage ! there is hope !,implicit_hate,implicit_hate
sweden : nordic resistance movement holds major rally | read more : via last thank god ( not allah ) .,implicit_hate,implicit_hate
switzerland : africans kill elderly white man then start screaming about racism #swrm via,implicit_hate,implicit_hate
targeted race hate rape by muslims against white english girls . #england #rotherham,implicit_hate,implicit_hate
that's because whites aren't going to burn down the town when they don't get their way .,implicit_hate,implicit_hate
that's how you know it's the power elite who send these leaders to us  they are never white  married to white  non-jewish  men .,implicit_hate,implicit_hate
the adl and the splc are both hate groups . they hate white european people .,implicit_hate,implicit_hate
the genocide of white america : 1980-2010 via,implicit_hate,implicit_hate
the laws which exist today discriminate in favor of blacks and against whites .,implicit_hate,implicit_hate
the more white people who become fed up with leftist anti-white rhetoric the better . it's time for white ppl to love who they are again .,implicit_hate,implicit_hate
the muslim was racist .,implicit_hate,implicit_hate
the only immigration we should be having is white people .,implicit_hate,implicit_hate
the racist idiots at black lives matter have come up with a grand scheme to demonize white people  and their favorite target is potus trump . i stand by our president and against these far left racist hateful demon losers . hey come at me !,implicit_hate,implicit_hate
the system is anti-white and anti-southern . i am pro-white and pro-southern . which side are you on ?,implicit_hate,implicit_hate
the ten commandments have lost their validity . conscience is a jewish invention  it is a blemish like circumcision . - adolf hitler,implicit_hate,implicit_hate
the white genocide continues : white race now a minority in three more uk towns and cities via #14w,implicit_hate,implicit_hate
the worlds biggest racists are actually brown people while white people are the least racist #,implicit_hate,implicit_hate
them & kill them muslim leader call for 10000 volunteers 2 kill white people,implicit_hate,implicit_hate
there is no future without past . their goal to to extriminate white race so the remaning,implicit_hate,implicit_hate
there is nothing more precious than a white baby .,implicit_hate,implicit_hate
there it is kids ... death of the white race ...,implicit_hate,implicit_hate
they kill each other  they kill christians  they just kill kill kill,implicit_hate,implicit_hate
they were good allies of hitler and still revere him today so that's a good thing :),implicit_hate,implicit_hate
thinks immigs r in cnflct w white america  wants violent extra-political activities #immigration,implicit_hate,implicit_hate
this country needs more white immigrants .,implicit_hate,implicit_hate
this guy is jewish  monsieur . ( ( ( they ) ) ) are notoriously anti-white .,implicit_hate,implicit_hate
this is such a poor graphic . where are asians ? and how about we separate legal hispanic,implicit_hate,implicit_hate
this is what daca protects . #nodaca #buildthewall #deportillegals,implicit_hate,implicit_hate
this is why we must make europe and america white again ! via,implicit_hate,implicit_hate
this pope surrenders christianity to islam . jesus said love is the most important . i don't think annih,implicit_hate,implicit_hate
those anti-whites want the white race extinct . plain and simple .,implicit_hate,implicit_hate
trump is the only one willing to stop white genocide by stopping non-white immigration .,implicit_hate,implicit_hate
tv ads link #immigration to earth day air in san diego #earthday2014 #sandiego #toomanypeople,implicit_hate,implicit_hate
uk : 9 year old white boy commits suicide after being tormented for months by racist arabs via,implicit_hate,implicit_hate
uk : racist black man punches pregnant white girl in stomach as onlookers watch in horror via,implicit_hate,implicit_hate
uk : racist black man punches pregnant white girl in stomach as onlookers watch via,implicit_hate,implicit_hate
universities teaching white-developed academics  on the backs of historic white intellectuals .,implicit_hate,implicit_hate
us not interested in stopping jihad against the world ... this is my conclusion . close the borders & deport all enemies within,implicit_hate,implicit_hate
video : black teens beat white motorist to death with hammer screaming kill the white people via,implicit_hate,implicit_hate
we will fight for a future for white people . #wefightback,implicit_hate,implicit_hate
we will make america white again ...,implicit_hate,implicit_hate
we've done our homework  those of us opposed to the extinction of the white race  that is . #tcot #ccot #wr,implicit_hate,implicit_hate
what can you do for the cause ? here's your answer : #whitegenocide #14words #wakeup,implicit_hate,implicit_hate
what happens when the whites get a belly full of diversity and leave .,implicit_hate,implicit_hate
what will take for a black person who kills a white person to actually be charged with a hate crime ?,implicit_hate,implicit_hate
while the non-white man is free to express his own national and racial identity .,implicit_hate,implicit_hate
white #genocide - #whitepeople #whitepride #racism,implicit_hate,implicit_hate
white aryan resistens,implicit_hate,implicit_hate
white countries for white nations .,implicit_hate,implicit_hate
white genocide,implicit_hate,implicit_hate
white genocide accelerates in france : at least 1 in 3 newborns are non-white | read more :,implicit_hate,implicit_hate
white people are the mainstream . accept it . it's a good thing .,implicit_hate,implicit_hate
white power ! ! !,implicit_hate,implicit_hate
white power accessories,implicit_hate,implicit_hate
why does islam have to be forced on people ? kill people who renounce it ? kill those of other faiths ?,implicit_hate,implicit_hate
you are anti white,implicit_hate,implicit_hate
you can have white children and still burn the coal .,implicit_hate,implicit_hate
you can take away our monuments but you can't erase history #heartbreaking,implicit_hate,implicit_hate
you don't live here . stay put in atlanta with the rest of the freakshow gathered there,implicit_hate,implicit_hate
you know why . jews run the media and promote ' white guilt ' to paralyze white power . idea of bad black guy undermines the narrative .,implicit_hate,implicit_hate
you mean white liberal who hated trump and wanted to kill trump supporters,implicit_hate,implicit_hate
you set the rules of engagement  i met them . yes i believe my charity is better because it helps human beings without prejudice . i . e . is a white supremacy organization . not a white equality organization .,implicit_hate,implicit_hate
youre an idiot  plain and simple . white people are a global minority and if demographic change trends continue  we will become extreme minorities or disappear completely .,implicit_hate,implicit_hate
"  "" ... protectors of white race ... "" "" florida skinheads arrested 4 preparing 4 race war | read more : via """,implicit_hate,implicit_hate
"  "" : dr . david duke : the racial murder and rape of white women in america via "" "" """,implicit_hate,implicit_hate
"  "" the ( ( ( left ) ) ) wants you to know that trump is the last stand of white america . "" "" via """,implicit_hate,implicit_hate
"  "" your hate "" "" like the disproportionate hate crimes / murders committed against whites by nonwhites annually in the us ? "" "" we must "" "" you can't ! ! """,implicit_hate,implicit_hate
" german ( and other white )  "" leaders "" "" are not committed to their own people - they only serve jews and the jewish state """,implicit_hate,implicit_hate
" i've have been repeatingly tell people that  "" illegal-immigration "" "" is the main cause of america's great demographic shift """,implicit_hate,implicit_hate
" jewish rabbi lies about henry ford - father coughlin exposes liars   "" war mongers  international bankers  "" "" """,implicit_hate,implicit_hate
" replace  "" jew "" "" with "" "" cis white male "" "" and you sound no different from an sjw . """,implicit_hate,implicit_hate
" rt  "" : super cool german officer puts "" "" neo-nazi "" "" stickers in police van | more : "" "" ; """,implicit_hate,implicit_hate
" rt  "" i only care about freedom "" "" "" name one white area that kept western freedom after whites lost control . "" "" "" blocked  you racist . "" "" #cuckservative """,implicit_hate,implicit_hate
" rt #egypt democracy lovers shouted  "" jew ! jew ! "" "" during their sexual assault #islam #islamophobia """,implicit_hate,implicit_hate
" rt :  "" breadth of the benefits the family was receiving was stunning "" "" : boston jihadis ' family raked in $ 100000 in welfare """,implicit_hate,implicit_hate
" rt :  "" hate "" "" is codeword for "" "" white ethnic interest "" "" "" diversity "" "" is codeword for "" "" less white ppl "" "" """,implicit_hate,implicit_hate
" rt : libtards hate this one :  "" what happens to white women who date black men "" "" """,implicit_hate,implicit_hate
" rt jacob frey and the mainstream media can slander us as a  "" hate group "" "" all they want  but the general public is now realizing that we aren't the hateful boogeymen we're made out to be . in fact  the public response to our justine damond memorial has been overwhelmingly positive ! """,implicit_hate,implicit_hate
" rt nyt portrays hungary as third reich by invoking camps ;  "" wholly ignores influx of jihadists it is seeking to deter """,implicit_hate,implicit_hate
" rt the #kosher food #scam getting into prisons .  "" demands for kosher food hiking prison costs "" "" #judaism #greed """,implicit_hate,implicit_hate
" rt tommy robinson speaks about the jihad against europeans which is largely ignored by  "" moderate "" "" muslims . #normandy """,implicit_hate,implicit_hate
" their prime market is jews - lol you think  "" anti-semites "" "" are generating them revenue ? clicks maybe  but not revenue ( donations  etc . ) """,implicit_hate,implicit_hate
" third worlders are labeled  "" white "" "" to conceal #whitegenocide """,implicit_hate,implicit_hate
" those who clucked the loudest about  "" white supremacy "" "" surrendered on gay marriage . their weakness has invited further aggression """,implicit_hate,implicit_hate
" uk : muslim parents planned  "" trojan horse "" "" strategy to oust non-muslim headteachers and turn schools into muslim """,implicit_hate,implicit_hate
" you are ok with amalgamation of african people into  "" black "" ""  all we're doing is the same thing to become "" "" white "" "" """,implicit_hate,implicit_hate
#blacklivesmatter #whitelivesmatter #chimpout #whitegenocide,implicit_hate,implicit_hate
#islamophobia khomeini sexually assaulting crying and screaming 4 year old girl  with parental,implicit_hate,implicit_hate
( 2 whites just woke up ) : 20 gypsies attack white couple n czech republic hate crime mob attack ( video ),implicit_hate,implicit_hate
: detroit : the death of white civilisation,implicit_hate,implicit_hate
: dr . david duke : the racial murder and rape of white women in america,implicit_hate,implicit_hate
: expulsion of white farmers has destroyed zimbabwe,implicit_hate,implicit_hate
: latest news from the american #nazi party . #freedom #resistance #survival #truth,implicit_hate,implicit_hate
: lets turn our hate into action : action report on the liverpool white man march ),implicit_hate,implicit_hate
: via : muslim bombs arizona social security office with ied  media blackout ensues #tcot,implicit_hate,implicit_hate
a giant menorah can be placed on the white house lawn  but there's no room for a nativity scene there ? such a sad reality .,implicit_hate,implicit_hate
a white supremacist is just a white person resisting the attempt to make him second class citizen in his country .,implicit_hate,implicit_hate
adolf hitler : jews can never rule the world unless they bastardize the white european races,implicit_hate,implicit_hate
america in 2050 and beyond will look more like brazil ( due to 100 million black people ),implicit_hate,implicit_hate
america was founded and built by white people - simple fact my friend . you may not like it but it's true,implicit_hate,implicit_hate
another native swedes get mob attacked by non-white immigrants in stockholm ( video ) via,implicit_hate,implicit_hate
bcuz white ppl exist which makes black kids murder each other over sneakers and street cred ... curse u white supremacy .,implicit_hate,implicit_hate
being pro-white is being racist by the definition used by the left,implicit_hate,implicit_hate
beware of muslim conclave in delhi . they are going to prepare for jihad pl . arrest these jehad plotting agents,implicit_hate,implicit_hate
blacks in us literally take more then they give back  your people are taking white tax dollars & complaining that it's still not enough,implicit_hate,implicit_hate
bruh go eat your leaves & unseasoned chicken . smh you really tryna come for us . foh #kkk,implicit_hate,implicit_hate
c robert discuss phil jihad and muslim rape gangs . great job on uma,implicit_hate,implicit_hate
compare what happened to jew_goldstein to the violence we routinely see from black lives matter and antifa,implicit_hate,implicit_hate
darren wilson did his job and is now unemployable ; michael brown tried to kill him and is a martyr to blacks and white liberals #america2015,implicit_hate,implicit_hate
der spiegel : the mystery of the forest swastikas | full story :,implicit_hate,implicit_hate
detroit : the death of white civilisation via #race #demographics #nationalism #ethnicity #europe,implicit_hate,implicit_hate
detroit : the death of white civilisation | read more : via,implicit_hate,implicit_hate
do these people know it's not a communist government that is perpetuating white genocide,implicit_hate,implicit_hate
enough  illegal means illegal ! after the rape of the 14 yr . old  i want these ppl out,implicit_hate,implicit_hate
even the white nationalist movement is ran by jews .,implicit_hate,implicit_hate
fuhrer will guide us to victory .,implicit_hate,implicit_hate
happy white genocide,implicit_hate,implicit_hate
has #jewish #communism been successful in #america ? leave a comment and tell us what you think . #marxism #israel,implicit_hate,implicit_hate
he is ' moderate ' in only wanting to kill the infidel  nor torture and then kill them . very humane !,implicit_hate,implicit_hate
he told the world : the immortal words of adolf hitler ( video ) via,implicit_hate,implicit_hate
he wasn't black  he was ( ( ( a fellow white person ) ) ),implicit_hate,implicit_hate
hindus worship fire and bacause a teacher was burnt alive in #peshawarattack  hindus must've done it : pak analyst,implicit_hate,implicit_hate
hitler liked huge tanks . however  i could not think of a balance between pavement and weight .,implicit_hate,implicit_hate
how about just a 90 % white america like we had until 1965 ?,implicit_hate,implicit_hate
i am an ardent supporter of nazism  i belong to the ancient aryan race  i live in india  i would do anything for white supremacy,implicit_hate,implicit_hate
i don't respect sexualities . sexualities aren't people . and they call themselves queers .,implicit_hate,implicit_hate
i happen to prefer the white race not partially covered in non-white ink ..,implicit_hate,implicit_hate
i loved how the clueless police never can find a motive of a muslim killing a kafir ! how about opening a koran to read it ?,implicit_hate,implicit_hate
i remember a video or audio file in which he said something like the white race needs to be blended out of existence,implicit_hate,implicit_hate
i wish there were some decent jews who stood up & vehemently defended white gentiles right to existthe,implicit_hate,implicit_hate
i would put forward that he is more of a white black . like white hispanic . cuz ... messaging . ;),implicit_hate,implicit_hate
is it true that they are going to shoot white people nov 4th ?,implicit_hate,implicit_hate
islam has special privileges in the uk : muslims have been bullying britain and the leftists are their helpers,implicit_hate,implicit_hate
islamic terror will unite nationalists . but in germany ban on national socialism must go .,implicit_hate,implicit_hate
it's just that the white man is indoctrinated to deny his own national and racial identity .,implicit_hate,implicit_hate
its okay to be white .,implicit_hate,implicit_hate
jewish holocaust survivor who claimed to have escaped auschwitz admits he lied for years va,implicit_hate,implicit_hate
jews are jews  most certainly not white - they're contrary to whites,implicit_hate,implicit_hate
join the fight for the #white #workingclass,implicit_hate,implicit_hate
keep calling whites nazis  you may end up actually creating nazis . maybe that's your goal . you have indeed mastered weaponized victimhood .,implicit_hate,implicit_hate
last whites of the east end : london cockneys being exterminated #swrm via,implicit_hate,implicit_hate
let all illegals move to cali and let the state fund them not the fed govt horrorwood libs will find them climbing the walls arnd mansions,implicit_hate,implicit_hate
long term  you in for secession or white deep state leading to ethnostate ?,implicit_hate,implicit_hate
look they call it racism is you are white  but pride if you are black or a jew .,implicit_hate,implicit_hate
more white silence and white guilt nonsense . you'd be better off fighting racism from obama  sharpton  and holder .,implicit_hate,implicit_hate
my city is gone . the suburbs have started to go . we moved to the next county . obama forced . diversifying our schools . people didn't listen,implicit_hate,implicit_hate
my post on why gay people need to concede marriage = = >,implicit_hate,implicit_hate
nationwide trend of black on white mob attacks,implicit_hate,implicit_hate
no . we have no right to destroy their countries and the altright would like to stop that ... but they also have no right to come into ours and radically change the demographics & culture . hence  become the third world .,implicit_hate,implicit_hate
no doubt and all humanity must respect the most beautiful creation : white race ; even white tigers are rare breed,implicit_hate,implicit_hate
no more white submissivism to jewish globalism,implicit_hate,implicit_hate
nsa leaker : being white is terrorism via,implicit_hate,implicit_hate
oh right & that celebration of whites dying out while feeding off of their tax dollars according to you,implicit_hate,implicit_hate
pakistani sex-gang attacks covered up for fear of racism #swrm via,implicit_hate,implicit_hate
resisting decay & annihilation of white race,implicit_hate,implicit_hate
send the illegals back.the parents should have entered legally.mexico will take them back .,implicit_hate,implicit_hate
she didnt ... feel a sense of self-worth . she didn't deserve to die for that  but she fits the white anti-white profile .,implicit_hate,implicit_hate
sounds like some sort of skinhead thing  which is the complete opposite of identity evropa's aesthetic .,implicit_hate,implicit_hate
stay white friend . stay white . hopefully your uncle ruckus will come for the holidays !,implicit_hate,implicit_hate
televizion is good for jew !,implicit_hate,implicit_hate
tell us will you be practicing sharia gender segregation ? illegal .,implicit_hate,implicit_hate
thats economic is out of jew hand  he built german culture not jew  he knew jew control stalin  rosvelt,implicit_hate,implicit_hate
the genocide of white america : 1980-2010,implicit_hate,implicit_hate
the heroic drama : dr . goebbels calls volkssturm for national defense ( video ) via,implicit_hate,implicit_hate
the lgenpresse has never had any problem demonizing white america and celebrating criminals and terrorists and trying to silence us,implicit_hate,implicit_hate
the peaceful muslim religion . when they say peaceful they mean rest in peace . look at this typical mu,implicit_hate,implicit_hate
the white man and woman marches on ! #resistance #14w,implicit_hate,implicit_hate
the white master race :,implicit_hate,implicit_hate
the white race is finished .,implicit_hate,implicit_hate
they fear the white . they know what we can do .,implicit_hate,implicit_hate
they hate white people alex ! and nobody hates them more than the people who look like the cast of seinfeld ! tell your viewers !,implicit_hate,implicit_hate
think for yourself for a change . i bet you think blm and antifa are peaceful .,implicit_hate,implicit_hate
this is the reason why america needs the ku klux klan,implicit_hate,implicit_hate
tn is the whitest state in the south ... thinking about moving there myself .,implicit_hate,implicit_hate
trump admin w'd fully support us whites in class action 4genocide ! ? ! ?,implicit_hate,implicit_hate
video proof that everyone feels safe in majority white crowds . meanwhile white londoners can't even walk their own streets . #duckfiversity,implicit_hate,implicit_hate
weknowwhoisbehind plot 2genocide white race,implicit_hate,implicit_hate
what happened to the mulatto  quadroon  and octoroon ? ! libtard media cucks won't tell you about these 17 secret races,implicit_hate,implicit_hate
what say you ? ? on point about so much  but ... demographics ? white identity ? aj keeps on shilling for jews though .,implicit_hate,implicit_hate
when white is rightwho wins ? jew b du b du,implicit_hate,implicit_hate
white genocide accelerates in #germany : three large german cities to tip non-white #auspol via,implicit_hate,implicit_hate
white pride til i die,implicit_hate,implicit_hate
white privilege . what a fallacy in 2017 . white people largely don't get reduced rent  e,implicit_hate,implicit_hate
white supremacist all the way,implicit_hate,implicit_hate
white survival,implicit_hate,implicit_hate
whites of south africa prepare for evacuation as genocide looms via,implicit_hate,implicit_hate
why do hate crime laws only apply to white people ?,implicit_hate,implicit_hate
why is there a muslim in the white house ? ?,implicit_hate,implicit_hate
why would you deport white people out of a country they founded for themselves ?,implicit_hate,implicit_hate
working class white people voting in their self interests are vilified in the press as racist xenophobic bigots .,implicit_hate,implicit_hate
yes . those immigrants are getting paid to live here and most americans are struggling to live .,implicit_hate,implicit_hate
you continue to ignore the end effect of a declining white pop while importing pops w / high birth rates . you support replacing white people .,implicit_hate,implicit_hate
you implied that whites are genocidal and i called you on your bluff . instead of acknowledging your anti-white rhetoric  you retreated to the tired trope of slavery.you may want to take a peek at your own homeland  they seem to be * currently * having issues of their own .,implicit_hate,implicit_hate
you kill in cold blood and attribute it to allah ! so repulsive ! did god ask to kill to kill babies ? shame !,implicit_hate,implicit_hate
you know they'll all try to claim the card because none of them are white .,implicit_hate,implicit_hate
you mean the constitution written by white people for white people ? those conservatives would deny that !,implicit_hate,implicit_hate
you might be right about that  idk . i still think the movement would benefit from more love for our blood and less hate for non-whites .,implicit_hate,implicit_hate
"there is only one solution to world poverty, for poor countries to produce their own wealth,"""" wayne grudem declared at",implicit_hate,implicit_hate
elephant in the room: immigration-driven population growth creates unparalleled demand for housing. #toomanypeople,implicit_hate,implicit_hate
"now u have to pull out the dumb card, usually what happens when sub 100 iq pe",implicit_hate,implicit_hate
"you must be the arithmetic man; you add trouble, subtract pleasure, divide attention, and multiply ignorance.",implicit_hate,implicit_hate
no they are illegals,implicit_hate,implicit_hate
: when a jackal's time of death arrives it races towards the city,implicit_hate,implicit_hate
"tuskegee, al, which is home to their greatest businessmen, aviators and scientists, would be a food desert without federal assistance",implicit_hate,implicit_hate
"it was found to be happening today in california too, stop the payments to sanctuary cities now",implicit_hate,implicit_hate
the sin nature of the unregenerate!,implicit_hate,implicit_hate
"flood: feds predict another 127,000 illegals this year via #border #secureourborder #noamnesty",implicit_hate,implicit_hate
if you have family here that are illegals and criminals.. oh well,implicit_hate,implicit_hate
cnn will find and interview the one tranny in history that was inconvenienced,implicit_hate,implicit_hate
deportable illegals? what? every illegal alien parasite in the usa are deportable illegal aliens.,implicit_hate,implicit_hate
"they are not dreamers, if they are illegal they aren't immigrant they are """"intruder invaders"""".",implicit_hate,implicit_hate
"women are intellectually deficient, islam says in sahih bukhari 1:6:301. disagree? you are islamophobe.",implicit_hate,implicit_hate
every time labron opens his mouth the whole world hears how dumb he is,implicit_hate,implicit_hate
"new calif. educati on bill wont compensate for #overpopulation, over-#immigration #toomanypeople #blog",implicit_hate,implicit_hate
irony here is we are stealing away the very talent which could stabilize third world countries & thereby avoid influx of refuges & illegals.,implicit_hate,implicit_hate
"when it comes to dirty laundry, the world is the maid of the middle east",implicit_hate,implicit_hate
we need to create safe zones in the countries creating refugees keep refugees in there home country usa does not need more 3rd world losers!,implicit_hate,implicit_hate
your a race hustler just like ya boy al sharpton. you are flat out ignorant,implicit_hate,implicit_hate
these are initiation murders they has nothing to do with breaking the slave codes aka laws they are selected hunted then murdered #truefacts,implicit_hate,implicit_hate
on #periscope: the israelites: unconcious negroes non-sense,implicit_hate,implicit_hate
they can exist but not on our stolen land and not on our kids dead bodies,implicit_hate,implicit_hate
needs to be thrown out of our country he is here illegal,implicit_hate,implicit_hate
"lol. yes, africa isn't a developed land because of whites.",implicit_hate,implicit_hate
he wants illegals and refugees as long as he does not have to live among them! hello people this guy is scum!,implicit_hate,implicit_hate
"question for all: what is the legal difference between a man wearing a dress, and a transwoman?",implicit_hate,implicit_hate
only 3 years subverting the immigration laws? how is he different than the coyotes bring in illegals from the south?,implicit_hate,implicit_hate
and you will be shocked when god comes and kills all the half ape black people.,implicit_hate,implicit_hate
satan is islam but of course a low iq inbred like you wouldn't understand that,implicit_hate,implicit_hate
i believe they are too lazy. isn't that why we went and brought back slaves in the first place?,implicit_hate,implicit_hate
"grow your own. they're almost impossible to screw up, you imbicile",implicit_hate,implicit_hate
"today's golden state, #poverty #crime,#",implicit_hate,implicit_hate
what line has to be crossed until it's socially acceptable to purge degenerate filth with fire? let us do what must be done!,implicit_hate,implicit_hate
very wrong you idiots explain your stupid banner to the families of innocent people who were brutality murdered by these filth,implicit_hate,implicit_hate
"so, australia dumps its isis trash in usa in last minute binge by african prez to destabilize with jiahd trojans!",implicit_hate,implicit_hate
illegal aliens dare authorities to deport them #immigration #tcot #teaparty,implicit_hate,implicit_hate
swine from the gutter,implicit_hate,implicit_hate
wtf is wrong with this country? this useless piece of trash comes to this country illegally then ruins the lives of 130 people disgusting,implicit_hate,implicit_hate
obama paid for the illegals!,implicit_hate,implicit_hate
deadliest to non-muslims? pigs or islam? both however the major pig problem will be harder to solve with mass migration & islam adding to the already humongous load.,implicit_hate,implicit_hate
": """"mighty hard to make a great country out of 'legal' third world people:",implicit_hate,implicit_hate
"i don't feel sorry for him. he's now a twisted, violent antifa. filth.",implicit_hate,implicit_hate
how #california is preparing illegal aliens for driving test #noamnesty,implicit_hate,implicit_hate
breaking: open-borders rino neocon marco rubio wants mass amnesty and to flood usa with third world: #teaparty #tcot,implicit_hate,implicit_hate
"yeah, why not let a bunch of under developed savages turn up to dismantle everything that we've built. sure, why not.",implicit_hate,implicit_hate
"not all """"inferior races"""" are mexican or muslim you fool!",implicit_hate,implicit_hate
"it has it's place, that place is the middleeast. not the civilised world.",implicit_hate,implicit_hate
"where they should've stayed, burning dung in mud huts",implicit_hate,implicit_hate
democrat.the godless party of filth and hate.,implicit_hate,implicit_hate
"this is the most ridiculous small sighted propagandha i have ever seen, go fuck yourselves",implicit_hate,implicit_hate
"exactly elder! these libturd commie globalist puppet, sewer rats don't know how to handle a new york street fighter! what a bunch of woosies",implicit_hate,implicit_hate
"they crap in holes in the ground, urinals too clean for them. maybe some foot print markings would help them use urinals. damn animals!",implicit_hate,implicit_hate
"if you were intelligent, you'd know them and where to find them.",implicit_hate,implicit_hate
#muslimsturntojihad when you tolerate their backward 3rd world stone-age values.,implicit_hate,implicit_hate
"the problem with the swamp, it is more interested in foreign nationals than american citizens",implicit_hate,implicit_hate
"damn the illegals must of got lost trying to find mexico,wound up in canada instead.",implicit_hate,implicit_hate
by helping/feeding the 3rd worlders america has foolishly turned into one big halfway house for the people of the 3rd world,implicit_hate,implicit_hate
"if they did not immigrate here legally, then they are illegal immigrants. calling a fish a bird doesn't make it a bird.",implicit_hate,implicit_hate
more preoccupied by a frog or lizard than safety of americans! #buildthewall,implicit_hate,implicit_hate
"notice they all look like grown men, not helpless women an children",implicit_hate,implicit_hate
"welcome back my old friends: tb, measles, ebola whooping cough, blah, blah, blah",implicit_hate,implicit_hate
"the universe doesn't give half a shit about race issues, i hope some autistic solar system crashes into",implicit_hate,implicit_hate
"they don't deserve to get shot, became im rational unlike them, but they still deserve to be on that map.",implicit_hate,implicit_hate
"no,you are saying those who studied,worked hard to enter usa legally are not only dumb but stupid2.cheats will be rewarded with citizenship",implicit_hate,implicit_hate
"turning into a cesspool over there because of their """"diversity"""" ,they bring their 3rd world habits with them",implicit_hate,implicit_hate
"to zoggies, facts are just playthings to be used in arguments that rely on assertion and inference rather than proof",implicit_hate,implicit_hate
"no we need honest, hard working, clever intelligent, human beings from non muslim countries and we al",implicit_hate,implicit_hate
does the world realize that it is ok to lie under sharia?,implicit_hate,implicit_hate
"either way, animals.",implicit_hate,implicit_hate
australia you had better get this vermin out of your country if you want to keep it free.,implicit_hate,implicit_hate
"looks like neocon globalists got control, tragic",implicit_hate,implicit_hate
well it never used to be. much like it never used to be in white society. but jewry effects,implicit_hate,implicit_hate
"stem cells have precious immortal souls! oh, god, cells are people! cells are peeeoooppplleee!",implicit_hate,implicit_hate
bring him to america. we know how to deal with animals like this.,implicit_hate,implicit_hate
"neanderthals were way ahead of negroes. whites carry many neanderthal genes. blacks, none.",implicit_hate,implicit_hate
"sorry, i'd rather be a human being.",implicit_hate,implicit_hate
i agree. only the best. other nations use the merit based system.we can afford illegals.we have kids who can and need jobs. americans first,implicit_hate,implicit_hate
"handicapped is not a gender, bathroom sign people!!!",implicit_hate,implicit_hate
.. all to be pathetic as them. especially jews,implicit_hate,implicit_hate
its very kind of them to be working. otherwise these blood sucking pests survive on benefits of tax payer money.,implicit_hate,implicit_hate
brewer to obama: stop shipping illegals out of texas and dumping them in ariz. cities via #noamnesty,implicit_hate,implicit_hate
"the yankees are so disenchanted with their women that they are ready to turn to waifus, sexbots and artificial wombs. i can't honestly blame them given what i have seen. we need to eradicate that degenerate culture before it spreads any further",implicit_hate,implicit_hate
all of their wokest fittest lads are gonna jump off that irrelevant bloated sinking ship,implicit_hate,implicit_hate
"in an industry of smart, spergy whites & asians, it wld be remarkable if there weren't dissident rightists.",implicit_hate,implicit_hate
"certainly not,more swamp to drain",implicit_hate,implicit_hate
"saw such the other day. a kind of professionally made-over dopey, improved appearance still egregiously wrong on immigration.",implicit_hate,implicit_hate
manages to maintain it's culture. guess it's well out the way of the middle east & should survive,implicit_hate,implicit_hate
"the 3rd world was once great civilizations, don't forget",implicit_hate,implicit_hate
"so sick of this shit, wtf is 'native american', you know how many people lived here, place was friggin empty",implicit_hate,implicit_hate
"he won't do it, mooslimes are scared of dogs!",implicit_hate,implicit_hate
"way to control men. the ignorant mohammid, couldn't read or write so someone like his wife kadisha, wrote it to fill her pockets with gold.",implicit_hate,implicit_hate
"no more illegals, only accept those that follow the law.",implicit_hate,implicit_hate
"only a man & a woman can produce & sustain humanity under god's plan, that's why it's god's plan,to argue god's plan is insanity",implicit_hate,implicit_hate
thanks 4follow soon it will be man & goat b/c citizen of the loonie left,implicit_hate,implicit_hate
"bovine fecal matter, dreamers deleimma is they finally got caught, nightmares are more like it, all these years and never got citisenship.",implicit_hate,implicit_hate
#blacklivesmatter you idiots. black people are equal to white people. go fuck yo sisters,implicit_hate,implicit_hate
i like alabama's illegal immigration policy. all 50 states should do the same before we become overrun with leaches.,implicit_hate,implicit_hate
"where he is going to put that people those that he is going to legalize are going to bring 30,000 000 million more where??",implicit_hate,implicit_hate
why is it up to us to accept that assertion instead of muslims proving it??? what muslim controlled country is in good shape?,implicit_hate,implicit_hate
